"Y","ID","Operator","Date","Priority","Price","Speed","Duration","Temp","Location","Agreed","State","Class","Surface","sensor1","sensor2","sensor3","sensor4","sensor5","sensor6","sensor7","sensor8","sensor9","sensor10","sensor11","sensor12","sensor13","sensor14","sensor15","sensor16","sensor17","sensor18","sensor19","sensor20","sensor21","sensor22","sensor23","sensor24","sensor25","sensor26","sensor27","sensor28","sensor29","sensor30"
24.1582314542578,"G10104","HI",2022-03-12,"High","Cheap","Medium","Short","Warm","Steam plant","Yes","Uncertain","Plastic","Rough",11.3747770215279,20.3182416693649,NA,12.6485347756678,19.1782842545951,NA,18.4911630751844,NA,NA,26.5341437374511,46.6682360503533,42.758411510985,40.7827661940027,55.4242930174394,27.7182694864262,24.396750614928,36.3627459480582,38.2532744355618,NA,42.5148349060551,52.859731018701,46.963905202877,NA,39.8201664250061,34.2588002160191,49.7496430945806,62.7056162171254,51.1829138732112,29.5922897129537,65.0600731288092
16.8429975501797,"G10105","JK",2022-03-19,"High","Expensive","Fast","Short","Warm","Steam plant","No","Checked","Wooden","Textured",22.1618075194386,28.1990224607559,15.9836492876991,21.6030457569342,29.5215255115651,22.7368625988072,21.148369231434,19.5760101164579,NA,23.50677297552,23.6064136714336,45.3040097472072,38.5206443530781,28.2827833308422,49.4574340214957,29.341128581975,41.223913389969,43.079519716068,34.3411280895877,32.686695932589,8.11179588603449,-10.413350991299,4.31166777276479,-6.75609576367285,3.93336462199309,-10.3162407689038,-2.8156667005817,25.54158195758,-6.35074831410586,19.7233559204171
6.46340336093713,"G10106","HI",2022-03-25,"Low","Expensive","Fast","Very Long","Hot","Storage tanks","No","Under review","Ceramic","Rough",39.4029995067048,30.8089614927216,30.1979448181606,21.4022690259152,26.4987112562179,33.4565356863765,35.5143466370465,29.5015805206537,29.4695842546235,31.4321562469004,66.1624470482383,61.5831339858725,51.1493214562061,57.6998259207237,77.4789081600453,66.8027949556714,47.5314016070917,65.6384180932057,71.4924742809705,66.9283460646274,36.6765237929499,52.9595209659448,49.7417883773902,58.1056164584438,38.4882721316501,57.3855051150545,76.3364473836291,58.3616139043053,65.2785688402952,47.7795977853401
3.02388270646514,"G10107","HI",2022-04-01,"Low","Expensive","Medium","Very Long","Hot","Control room","No","Checked","Ceramic","Rough",9.48015046898642,7.56247620107139,0.568957277861296,2.49168379849073,-3.84516480260249,3.65683821338351,-2.0977148228756,5.9403756872584,1.75146401873627,-0.636987771702705,71.1167994186145,84.2100807483661,62.3795967998437,73.8617216085172,76.9292643227759,77.9060171614838,67.1863228330571,59.353986664845,62.0622122131743,68.7108244609979,69.7798530496258,69.1404709600458,58.288682205742,58.6032595205204,58.8393149098172,79.9843637553063,73.9105385572686,69.6277469485178,61.7758292270447,60.3859577778064
33.8351213893183,"G10108","HI",2022-04-08,"Low","Expensive","Medium","Long","Warm","Storage tanks","No","Under review","Wooden","Smooth",39.6692648242641,35.9545863863164,20.3128489205084,35.9603758545097,29.6862492722376,42.1883824095911,35.1944689064677,36.8211634890343,NA,30.5737470516283,60.2387169977048,66.1438432264637,47.0239483148654,40.3453624724579,64.9706346392606,64.1914101482606,67.2471057011353,64.8304149433678,51.486309285708,54.7500244661549,16.9795581030507,31.7485059391608,-4.20794659589637,-3.18581703434766,0.34425687770624,10.740671289702,18.4493257861463,12.870096771536,17.7851038595402,19.6501047987149
9.47359517231897,"G10109","HI",2022-04-15,"Low","Cheap",NA,"Very Long","Warm","Storage tanks","Yes","Uncertain",NA,"Textured",17.9578692435308,12.9643918375105,15.9989607822791,9.01987655296684,19.0877422653881,-2.93885015211946,NA,16.2516070389979,2.94595684394294,10.2103944110688,72.5847967685306,89.5633311393854,71.8742589547654,84.5558865351149,69.0964267155416,95.4463714526168,73.3751608145602,74.7484071540555,NA,87.1019935364908,-7.48768831554265,-13.8585761739875,8.94917943207994,23.904754852312,9.18106521450824,4.46280344712713,-2.09457221299281,-10.6276003288958,NA,8.21842948027817
13.4977475577226,"G10110","HI",2022-04-22,"Low","Expensive","Medium","Short","Cold","Steam plant","No","Checked","Metal","Rough",1.71671899729588,1.00877140123929,-2.29928930569344,-2.20126603107911,2.95759797227236,2.83103952905778,-1.77845529229043,-1.58983304514119,5.15124335724512,-4.56090853425968,28.9451101855821,46.5347841667522,36.2728362033118,43.4632087779651,24.9654692767583,34.9956486140349,39.6835996019234,38.4764437606057,29.5137235239366,39.0925022098563,77.8778875793935,79.1481056846829,93.6845503875032,83.7056819946248,66.0721311030887,95.8823902320741,83.4797396193155,93.0097576786953,97.5678717894054,99.9333976044948
24.0050432530159,"G10111","LM",2022-04-30,"Medium","Expensive","Slow","Long","Warm","Steam plant","Yes","Uncertain","Wooden","Textured",29.8247556941357,19.8899143832477,NA,NA,25.2326860631585,31.9679722805016,30.2719994233819,25.3979702074597,NA,41.0556776361588,32.9884757548854,45.8305981188684,36.8273081521552,NA,NA,42.1896053566297,40.6907302113574,23.0124146773294,43.5641317975599,25.6887337504232,34.6938199075656,33.3166230613757,25.8257281707661,31.5697693672969,13.313270643996,32.5250373247889,NA,26.4400432804625,31.9654490938268,29.7714861799493
24.141104718699,"G10112","HI",2022-05-06,"High","Cheap","Fast","Long","Hot","Control room","No","Under review","Plastic","Rough",30.8290574056788,21.0171912025709,34.264145804361,28.3482271315869,30.6996852778256,22.8916699906004,28.8664267975578,38.4992290994807,35.9385874005156,25.4780785929147,41.2177011701099,45.8217926371734,15.3000471711491,40.840851254813,6.35253200632449,27.7930022687646,36.1105964734704,34.7865438781987,39.1488414334867,31.3064922483598,-32.4169143488765,-43.5018813142805,-34.0005695021507,-33.0951033653361,-43.4528569715432,-44.3452002684962,-50.9455212586633,-45.7582689763705,-16.73177570489,-30.0483638677193
21.1239802588949,"G10113","LM",2022-05-14,"Medium","Expensive","Medium","Short","Warm","Storage tanks","No","Uncertain","Wooden","Textured",24.5848870248402,29.0654393178304,25.3010670528961,25.0023944004846,25.6324103651032,27.2668330918873,20.4280030121271,35.694782083606,30.2897602703921,33.7485521020522,43.9077204965967,36.9116051892176,53.203417826517,39.2419802915712,64.460590003848,45.2667865470068,46.6657538209592,62.5387936929898,37.7188974172852,67.1019225238361,-20.5485814754262,-7.3403676550804,-33.792759191468,-7.88370923830609,5.27243693662031,0.0419678514089754,19.0812515716648,4.39838403836238,3.26806430916923,37.2506581697301
25.4992719226776,"G10114","HI",2022-05-21,"Low","Expensive","Fast","Long","Warm","Control room","Yes","Uncertain","Ceramic","Smooth",34.2969087552349,36.8786195970307,23.1181945236918,41.6067873869551,32.4187139038103,35.7101084450019,35.1946652324006,35.3614220697556,29.2659401037758,38.1635035247605,34.1591384432842,41.9340063777324,35.5557977750602,33.9652025058394,38.8885897310961,41.8106841672996,45.8144021387429,27.034010640773,31.6128508652135,43.5476191723895,55.8538416098988,49.7973882216314,71.9154222354967,44.1727874748956,70.9263168585462,53.3105894518079,56.5448464016436,50.4541429430331,64.412186381589,48.1481972888496
14.9370728550141,"G10115","HI",2022-05-28,"Low","Expensive","Medium",NA,"Warm","Storage tanks","Yes","Under review","Wooden","Rough",40.0283462961196,30.7685088337597,NA,32.5298375347287,28.9285184305296,30.977626541043,30.1879895304306,29.4587682498809,32.574918975292,33.8458144824568,74.3845437077664,67.8663797053348,80.0224199859217,67.7269379854872,78.2278465608485,63.252784478029,65.7519205326173,NA,94.9724742802654,75.9826879470715,59.5261031543801,NA,13.7480184292425,40.6664662563092,36.5993269259095,19.9842024245021,25.7388880188897,NA,40.2645817597085,37.2987571503386
11.0428658318905,"G10116","HI",2022-06-03,"Low","Expensive","Slow","Short","Hot","Storage tanks","No","Checked","Ceramic","Rough",42.9340804293205,38.6721198116319,26.125663410693,33.8393071928306,34.4460263800769,36.272105235729,38.0064202387501,29.7836854085603,31.3369550112875,39.2681908741457,36.1244597481951,48.6597349680599,41.8460238164292,38.225844085836,44.0739980417788,47.8479769224959,46.2926075971843,36.7507023503103,44.7977136371003,33.3092104387759,69.6938065806243,72.0389792760407,84.1569996024107,74.5088638840857,75.4223087174463,70.5697943165838,66.5763586598309,71.8206088309045,80.5832753557966,56.5240319033573
18.19176052313,"G10117","HI",2022-06-10,"Medium","Cheap","Fast","Short","Warm","Control room","Yes","Uncertain","Wooden","Smooth",14.7622705483631,15.010428409289,5.99140823321446,11.092223851032,11.5041339897106,20.6328635065015,7.91256228951086,8.38340436621156,NA,20.7394392683497,73.7116819333705,52.7210157926169,54.5794927750151,43.6954035059094,43.8165869077586,54.5647211178077,56.3981745298569,53.8898994256442,45.5576761367267,47.5161572768055,50.4138184540161,35.0672026810534,41.4894634001379,35.8383372206271,46.384377580828,34.2010997568659,39.149584010066,32.8158529898855,40.9406932288021,40.2092667044305
28.6575712730003,"G10118","JK",2022-06-17,"Medium","Expensive","Medium","Short","Warm","Control room","Yes","Under review","Ceramic","Smooth",45.3257841075396,46.6317089420645,30.1811352477046,42.2203426404475,33.4206363721848,39.0013158912478,37.4538556502758,32.8709780809477,28.3683413813532,43.3061656426499,88.2467022540144,76.9022598210257,86.6571984962663,93.3137003834555,99.1825711193638,93.2311483689006,87.813285439848,107.172742461785,86.8868333609784,98.9568089852159,-19.815519742664,-24.6505524622456,-43.3614429203122,-29.4240369658736,-50.8131541873561,-20.550024625678,-4.79985976201099,-15.2640337526318,-14.2002083026881,-29.1515952409022
18.3615722750341,"G10119","LM",2022-06-25,"Medium","Cheap","Medium","Short",NA,"Storage tanks","Yes","Checked","Wooden","Rough",10.6302857726025,16.8167340235736,10.9536785712931,23.5977533255757,10.2043134709332,18.0287555033943,5.92645495406712,20.0661938874904,NA,16.990090003812,71.4246684262892,77.0790768079988,74.1789079983253,72.7307777758515,55.0884840180846,63.1768661065784,63.6832762669176,83.6572460937389,NA,63.0682075223707,-15.0140348509709,NA,-13.0317551755308,-35.2392850975645,-11.007621628055,-14.0449829993818,5.29248665431475,NA,-12.1770942087372,-0.831489421493888
11.8459602105861,"G10120","HI",2022-07-01,"Medium",NA,"Slow","Short","Warm","Steam plant","Yes","Under review","Plastic","Textured",9.4027547756589,15.4579860636098,NA,14.0079632226922,3.50656906610352,8.90686471546588,17.7546053574681,14.3407832736623,12.7725446074835,21.0995568176094,40.7847034137741,56.385294583635,65.139921794826,61.376440351956,NA,44.6186639326731,48.0389961173048,57.4997783855014,67.0799167453958,54.0956267676566,-49.8554044665564,-50.2810052643591,-29.7489404353836,-55.726639043537,NA,-35.6670803841356,NA,-48.6532123691914,-34.0139221614911,-47.4994666581343
12.6794214854187,"G10121","HI",2022-07-09,"Low","Cheap","Medium","Very Long","Warm","Storage tanks","No","Under review","Ceramic","Smooth",13.8184975377395,3.71382442287857,5.7875538824553,13.9640926811357,8.63805577671826,18.600492564039,4.81825464944554,16.784170968517,7.35485346374431,10.2480858569116,98.6937788086375,102.685552140934,96.7734947371468,93.6524322003456,104.931871339829,94.9048625556622,86.9622264191273,99.4239825889607,87.1832029971166,91.2273423508789,94.5571612406106,90.1927231457351,84.4450498489999,84.8143345098852,80.2086625475379,97.9714434538748,97.9968495181551,96.0047097111576,81.5906525157575,78.9831342766887
23.186241991783,"G10122","HI",2022-07-16,"Medium","Expensive","Fast","Long","Cold","Steam plant","No","Under review","Plastic","Rough",23.0751755760007,11.7146317808827,19.4100067993637,20.5430014372762,24.3288521599465,21.4117283105129,18.7946335899436,11.75832562808,NA,8.39297181828114,71.2958716364923,80.7823611128032,72.9349513352574,65.1519873157955,62.9212317348015,66.6916037674401,54.9354339133844,64.0260265138056,60.6263521901963,56.8829585112632,26.3175785562683,11.4073718865938,38.2481058688729,8.24792491924483,21.7532300113128,11.572351293606,33.8055928964362,13.7101296292307,21.7807807068293,39.907741538964
24.4613155361331,"G10123","HI",2022-07-22,"Low","Expensive","Medium","Long","Warm","Steam plant","No","Checked","Ceramic","Rough",9.85659797500198,13.6513700937726,12.0499850858642,5.52282802051749,5.33790904800146,10.6463059949647,-2.10624276066149,9.81977038663371,1.75474988383518,-0.574602272079854,65.8185546202234,67.3493302045407,64.8532612453673,57.2568679415795,55.6530252763241,76.5562661754061,57.6018732142516,60.695014505578,54.5465260976571,75.0221601887442,68.9167129184709,80.3393815661495,48.7670389452532,61.735859088865,73.5520260787776,75.9045275987785,60.8651797204016,59.3747298076692,77.016524334261,77.2464072810007
10.6027528703568,"G10124","HI",2022-07-29,"High","Cheap","Fast","Short","Warm","Storage tanks","Yes","Under review","Ceramic","Rough",2.22396973165101,4.48815913218904,5.93296820192812,-8.06009466521046,11.0525020067268,2.93219219914069,-1.39446530195427,-1.11728244289097,-0.0958091711670028,2.34459698518849,43.985973676634,63.9587731788238,64.0220081993641,70.6792773295532,63.5908418090646,57.2890972784261,59.1918523041719,64.60863794361,60.9288659764811,52.2883031791246,51.5921381663768,63.4202277721694,58.4858705288837,59.0608232238174,65.5946354065571,75.1281389246543,66.999748878186,42.0160522526875,56.7485927142257,74.1226656513849
20.938832774156,"G10125","HI",2022-08-06,"Medium","Cheap","Fast","Long","Cold","Control room","No","Checked","Wooden","Textured",15.130522840584,14.2293235632432,25.4469095935676,17.6343529316237,13.9287156264515,22.3373216208285,21.3528140016776,24.5527584657235,NA,17.8035874645379,68.5098578608254,62.3838014511938,55.3695291454373,60.1105996024638,51.2060586875083,75.0451311468403,54.5161446473784,59.1504399072605,38.9885671281913,60.7436805814415,81.6092215415939,93.2769920671602,92.6967144816674,79.6382580591741,86.0511325083901,86.1851613689366,86.2128868590566,71.5410989177772,78.2529423686638,90.1781650412466
19.4851558971612,"G10126","HI",2022-08-13,"Medium",NA,"Medium","Short","Warm","Storage tanks","Yes",NA,"Ceramic","Textured",22.992283370813,NA,22.7063973529119,19.7954048521426,13.2355447888237,18.3533526675695,19.2632330639346,22.3520354702962,NA,19.9706185454908,80.68697049104,86.4297074731056,100.192801766304,83.1401508512525,90.5722062302061,105.86593128236,NA,101.114044631761,96.6991786736194,77.8217127164772,-6.16012909065527,16.9969829874516,-9.98938082327722,8.49761881091931,1.22870872827774,5.33032471108142,-8.8247365423866,-11.9363429599259,-24.1539114871404,3.93154096900529
34.5319660384123,"G10127","HI",2022-08-20,"Medium","Cheap","Medium","Long","Hot","Control room","No","Under review","Ceramic","Smooth",29.047778257147,39.086393221671,29.5912427204644,29.7880936386215,32.9790972790364,49.1904136152919,35.3007935367887,36.2338258407759,38.6307190878508,45.6873781460233,77.4329929624945,73.7925385665598,80.7941511634689,60.7381995945605,68.7757763186918,80.4761423178886,77.1729682793546,57.8060645665222,53.7720131104423,80.8752295696353,-25.5199311816006,-27.4760084586322,-23.9337099216524,-17.3294226843283,-21.2446789189203,-22.9439922986408,-13.1691631057114,-29.7980562972461,-35.0199854188476,-26.2413292136558
24.3202371749085,"G10128","HI",2022-08-27,"Medium","Expensive","Medium","Short","Warm","Steam plant","No","Under review","Plastic","Textured",30.3329877458852,27.3781088252894,32.447879548927,33.586706859347,33.2589657561984,27.6207474893484,35.2867052304817,33.2836591738621,36.6743895603076,28.5282694392821,68.9554152190362,50.4586107097724,51.2094239034409,45.5612407453905,67.6499563089495,67.2181412871279,58.9565934940287,63.1166699235873,57.7318881121061,58.1030889309771,54.2296677531458,76.8479448004597,86.3802855674801,44.8368539127327,49.6142760032191,72.6208116646477,71.6237990907546,52.8785836914881,73.7800477684722,62.7801230264075
18.7406705842107,"G10129","LM",2022-09-02,"Medium","Expensive","Fast","Long","Hot","Storage tanks","Yes","Checked",NA,"Rough",19.7596571728295,27.8146846186198,26.4250535358016,22.9692085237971,18.8924353573785,20.6773053578114,33.1046535342485,37.0531496872626,26.6335574526317,15.3478818045958,60.7560589690818,37.4486457350646,53.1864497056398,60.6055118443087,46.5631633230381,47.0743232033363,58.2721835962389,47.7607221416753,NA,39.9189556509775,NA,94.306397235301,84.1564764180217,NA,117.102175852202,NA,92.6205592704817,78.7855118869062,66.7016132597678,73.7850894643428
14.9657568809765,"G10130","HI",2022-09-09,"Medium","Fair","Medium","Very Long","Warm","Steam plant","Yes","Checked","Wooden","Rough",25.6210971531203,20.0307103877724,21.8505625553303,17.0998994866783,16.4460882006131,21.5747640782482,20.6134977604332,28.6646757239525,14.140306834778,19.4727252476978,80.5555789525489,68.9136070854431,77.0061879208638,87.7333636565741,67.7222929826016,72.9042585032394,81.0335039789279,74.310743241623,68.7802927265365,93.4130302234436,88.8472009970332,104.116158134961,107.357708063453,77.4286643577553,81.1184211077833,108.723569230659,75.1366159284063,102.994487218597,94.8614293372432,107.694451982111
27.4711705651843,"G10131","LM",2022-09-17,"High","Expensive","Medium","Short","Hot","Steam plant","Yes","Checked","Wooden","Textured",35.9728820433811,39.2963223200657,45.3989172822788,34.3280300176928,44.7351769134602,32.2551119097474,41.0545441063168,36.0929077734958,34.4448704974053,33.6354588528747,32.5363936191758,39.9535194383423,43.8421784060642,43.0081756693258,34.1126711782775,54.3286760693182,33.9383888249913,53.9900750023091,39.8222976649909,18.5030343448832,88.4525143202928,110.312955544046,79.4699000038211,105.570354786555,91.1839178994532,107.193043605921,74.6492913083881,101.526430687628,89.5249758901424,92.8035434373071
6.59200494077682,"G10132","LM",2022-09-23,"High","Expensive","Fast","Very Long","Warm","Control room","No","Under review","Ceramic","Rough",15.5954930062443,13.2008919701965,16.1190077917433,22.6387661911047,12.3647916604397,13.4239105620907,16.0718298086032,19.4128459355118,6.71433510942115,11.9496502436174,72.11039850198,76.4936567166445,77.3208833775236,83.2403068962755,77.9607632688899,79.8832167506267,76.9821991689149,70.1499480009848,92.3767795509907,83.3535256727376,62.7052235410784,77.1194264586006,66.8152046625238,72.2523831690176,77.7087173723015,66.6383587982018,74.0260423351463,78.3101834325141,57.7053636971864,71.6306172691735
32.7930866801155,"G10133","HI",2022-10-01,"High","Expensive","Medium","Long","Hot","Steam plant","No","Uncertain","Ceramic","Rough",24.4153522103451,27.9339567967584,28.555293225851,29.3907775086988,31.3941433447027,29.5229947390675,31.6604220206127,28.9348224107329,NA,30.4236243140369,42.6226048291693,45.7211647602013,41.7248107883941,48.4099340184338,36.6111824930362,45.2662322037197,41.4968935709675,58.3147775226257,60.9209799962807,70.9081958700457,107.861841011992,98.5686195785829,101.194170118182,71.9895572871933,115.120808341658,90.6392037119367,97.5767994552416,97.7459503877161,117.210878494284,103.211478101816
14.9156298466601,"G10134","HI",2022-10-08,"Low","Expensive","Medium","Very Long","Hot","Steam plant","Yes","Checked","Ceramic","Smooth",17.5120041080362,18.587828057916,24.1926284465334,11.8852057372093,11.042780432292,10.238097477786,8.64625377062664,13.1759707224295,13.6212978561866,20.765390138091,94.0420083848261,79.7722262820584,83.6940563520094,74.9587205582073,89.1340061931601,100.232718270017,64.5777568436781,87.0549664362145,76.2913362885427,88.2085592288861,60.5716982920599,66.3750933862357,76.404600686043,79.3095442202629,63.2969320011004,75.8000402841049,63.1755099108783,89.6682988263953,86.3674946983878,76.8100513160981
7.9539072265492,"G10135","HI",2022-10-14,"Medium","Expensive","Fast","Short","Warm","Storage tanks","Yes","Checked","Ceramic","Rough",-6.70269709066834,3.16436193542356,-1.67256865204156,9.46202801794497,4.82913367340521,5.17356625543386,4.43536460085868,5.2179895001696,-1.15139664613925,-2.2149293962125,76.5827118351753,71.8782190977121,61.0072504898395,74.4600302689623,87.8970054110494,57.5359166194602,63.9863764829978,83.0779660759066,74.7138790902449,61.9169416632106,96.9843712546612,89.845593308145,93.3470635761437,96.2947250273379,99.6114091156901,112.802000462053,100.264160989823,86.5090463490638,108.61002781101,95.4630238941044
23.862712763792,"G10136","HI",2022-10-21,"High","Expensive","Medium",NA,"Cold",NA,"Yes","Checked","Ceramic","Smooth",13.6940012969683,NA,13.0229784387524,26.6133668345879,17.9315230968682,24.825613961263,16.3824079171653,17.1313302137482,NA,28.4394970911817,73.0477238376353,88.0666144532845,NA,87.1759475129628,86.9441971339448,73.3653202991636,89.3571768256501,66.6046911505756,81.61463848238,65.2247908385612,2.07914494982299,-24.6881304640741,-36.6297623775832,-9.22327956106334,-26.4846542395847,-16.5834437657625,-17.6354672434035,NA,-11.2339731817118,-13.6272739535805
19.0941461663529,"G10137","HI",2022-10-28,"Low","Expensive","Medium","Long","Hot","Steam plant","No","Checked","Ceramic","Textured",12.6204262709452,4.8104339943612,-6.28145872773384,-0.885707654100187,8.16464814905202,3.98609893382185,5.57642404891828,1.69455587774765,10.9411923827921,12.3174109549281,41.5597561069382,33.0802729258809,37.9030783049042,60.1026782684183,35.0649048148434,46.5145422682428,43.3476580209323,30.5480498690723,30.5200454300829,23.5858523467768,96.147218507943,82.2777833705746,50.0058836702162,79.5693458470321,45.9674535842408,68.9233096211835,77.7747918007543,76.3951171014633,66.2951305829213,70.1844397473012
16.6693375812939,"G10138","HI",2022-11-05,"High","Expensive","Slow",NA,NA,"Control room","Yes","Under review","Wooden","Rough",24.0781519219124,32.7994082735345,20.5752058003926,28.2578206920712,27.2469174416738,NA,30.5523498553149,20.0299799103562,NA,NA,63.2408325355977,43.3872171062222,75.968027779996,54.2822818542859,74.1830361108212,59.6508992910161,60.9520674942258,56.5397598840211,69.4334360706421,59.3937450690983,114.486608801025,84.3753891837066,104.49832853163,97.4392086328085,81.9080143503735,68.2932764256958,NA,92.2150734203769,84.8417689714734,85.5716233504335
25.0555178342086,"G10139","JK",2022-11-11,"Medium","Expensive","Medium",NA,"Warm","Storage tanks","Yes","Uncertain","Wooden","Rough",NA,18.1109263375935,12.0689255863225,15.5548708950531,13.4774623840236,19.3202789791123,10.926666159401,13.9948807308882,8.63692814267671,17.297443448157,NA,34.6560864697895,48.6120263491833,NA,19.8461055355951,44.5379330875498,42.3365573827043,42.3991422565491,62.688313259029,47.87420935984,35.3009047513496,55.418760967759,35.4435119692342,17.8386187042459,39.1037530598125,46.8870752480851,NA,42.2272679576117,41.6221037482183,34.5348306787811
32.5862156550021,"G10140","HI",2022-11-18,"High",NA,"Medium","Long","Warm","Control room","Yes",NA,"Wooden","Rough",32.5916178326507,31.2898298541971,21.1817834458825,NA,23.7143541506601,23.2023876566955,26.6153131935253,29.094713151124,NA,NA,89.6953319520494,96.1380494416608,88.6968269413013,NA,85.4772589708388,80.4863734001171,92.9512337337557,92.1987276023757,72.3172242081972,95.2530529184769,2.87622971305758,-10.5695862645516,29.2651957368387,23.9721923070764,23.7226428732432,16.7726635478244,20.3602860354915,8.9164809628412,18.6531327808549,28.1534545695835
5.39049968548981,"G10141","LM",2022-11-26,"Medium","Expensive","Fast","Very Long","Hot","Storage tanks","Yes","Under review","Plastic","Textured",30.6710669082993,36.8152731380758,35.1865067029038,31.7392905953437,31.9342002053837,41.4697318436333,35.0906342132318,26.9360067392046,NA,29.3645839587282,27.6066389133314,47.2030995461941,48.3031269696187,31.3924684194829,47.3921200110063,36.4475443443319,45.5359238717161,52.4908883580842,44.6847109249461,34.5823057656778,89.0921038066636,85.1020059617518,87.9259144376356,70.4785178003111,65.9380757236928,72.9858376727931,84.4915871727832,70.96505357092,69.0359853105087,92.4914724793009
20.483069963981,"G10142","LM",2022-12-03,"Medium","Expensive","Medium","Short","Cold","Steam plant","No","Uncertain","Ceramic","Smooth",4.22234003880661,3.56610117003521,2.09304781138338,17.8397684162518,6.25369901194354,1.78615055924788,5.15933952313913,20.0503588852758,4.8610292461308,11.1806972810861,25.4485720475846,42.105368811475,36.0886447163878,51.6389488215436,35.4691865591358,20.4775770668669,43.6576619488928,35.2456503194209,49.4482699024473,36.9913680727729,41.4191850638166,50.1937687658246,33.2716993245087,44.5606768310486,47.3938260515738,71.7317717150144,54.5813111707114,66.020978440643,70.4396638301188,46.8118718948873
21.9680498076155,"G10143","HI",2022-12-09,"Low","Expensive","Medium","Short","Warm","Steam plant","No","Under review","Plastic","Smooth",6.65075566636604,2.65811561654272,3.34661155051033,6.27327377633846,13.4703905250589,6.98959090185465,11.3539135402852,11.2052225480067,4.8684345973877,15.4201965980114,44.0761006464359,59.8720060917623,55.5080790880821,49.874549006717,53.2117843741585,47.6043789460385,49.276056121873,66.8790758740145,59.201098899982,54.6302384012364,58.5001262937547,48.9656274498496,54.2570461181804,48.381305728251,46.9726343503673,49.7257874892131,57.2014857535631,31.5946105092336,11.0950781013228,42.5078762526699
28.8019486505721,"G10144","HI",2022-12-16,"Medium","Expensive","Medium","Long","Cold","Steam plant","No","Under review","Plastic","Rough",21.3199931983615,19.6334831906821,15.7225855211381,19.5601939491012,17.0769737365736,11.6181307067494,11.6379021784335,19.8740873505721,13.2349220119602,16.2150257710602,46.8805520933983,52.6883003362431,58.7234613615065,20.261478789927,40.9913660913831,53.5058693678873,66.3603679493344,51.8643197560997,50.1693857402381,57.8078547178818,10.9394922874525,21.2112817197282,-7.48308308078395,5.27601828871465,13.5674599301645,9.60856495202407,24.7291752572442,24.3546207955885,-14.4311611533783,6.86308763063477
6.56621667365296,"G10145","HI",2022-12-24,"High","Cheap","Medium","Very Long","Cold","Storage tanks","Yes","Checked","Wooden","Rough",15.6684102653997,-3.2850954239839,9.21031159134101,NA,16.9329258923311,8.94116298891612,6.88040062574107,10.8636475414602,1.19182464614313,8.6427383893945,36.2555525909285,21.8757501661137,17.8291479943988,24.7042556404985,NA,NA,27.3025881626491,42.0195431444662,31.2490646819833,24.2972892995915,0.932483963140182,NA,-20.9020657811809,-20.3170678909556,27.9788698699172,7.29058777471133,-4.42569852589099,NA,-20.7172615568544,-6.33096896330074
18.8886621091508,"G10146","HI",2022-12-31,"High","Expensive","Slow","Short","Cold","Storage tanks","No","Checked","Plastic","Smooth",39.0593670701451,43.507004506447,46.7300633031171,43.7182221232388,40.814344068127,41.2695613249156,32.0221511733232,31.7337730301996,39.7365109634866,36.0426343745005,45.0164802162916,8.68848154845659,43.5991135453111,38.1374433859261,35.1172782966845,39.4007562736919,48.9433998508434,33.3392635684936,2.29758884546295,38.1506133569495,93.2257470958314,98.9606417724216,124.447113175704,102.160584700494,104.626715212337,107.38852034654,96.0219014655384,116.258284431297,112.542740170601,106.450125696582
22.0160430011354,"G10147","HI",2023-01-06,"High","Cheap","Fast","Short","Hot","Control room","No","Checked","Ceramic","Smooth",36.0488611250931,35.8038234520535,51.6301277784513,28.8080781962211,37.524026611811,30.9825221285721,28.5250022933851,38.9030833037088,42.5556840224879,36.5125854422764,36.4651589489507,32.1712093436391,43.561405874075,33.3029570366394,43.9632376125276,29.3084775056315,55.7934312254307,51.1227513416538,41.1584206180794,31.8738322286832,99.6735841449155,103.381571261115,91.5136076973893,105.17988786645,83.5630352670435,94.553243749397,101.381158627267,92.5437402655706,89.0748765713547,87.6007218618883
26.8118073071038,"G10148","HI",2023-01-14,"Medium","Expensive","Medium","Long","Cold","Steam plant","No","Checked","Plastic","Rough",22.4904213573037,14.0699921058289,7.249574928933,17.7651674871725,7.5306923678764,10.5331557838855,15.3404514847895,17.5892518457121,NA,6.90922543808575,64.0681668869792,77.1295984461105,81.2770151521099,57.7464263644119,87.2763473679845,74.9942341898145,77.8302173272771,71.3571971528598,62.536535937195,75.5835725196364,8.70308784892007,-18.9583548095429,-26.8865682822945,1.17227703981394,-28.4072673679,-2.95057654884023,-19.6880506646809,-18.3131002184838,-25.8896913675614,-33.5757544892196
9.67823692567188,"G10149","HI",2023-01-21,"High","Expensive","Medium","Very Long","Hot","Control room","Yes","Checked","Ceramic","Rough",31.2587524672357,23.4784806981051,8.18443710346271,26.3728340977808,20.2403206440702,22.3578679317586,23.1611752908,25.309384389511,NA,20.6550558304896,35.9152769770801,46.2151475819696,41.0481929273605,62.6833793018145,63.14974672358,61.2594959019746,47.259360269796,62.0965182096476,26.8386973978495,65.2227820765271,49.2286815879719,53.8614762592904,44.1321694592148,59.3834082285472,40.2653472589053,59.5470414272515,52.2410206781125,36.8241883634439,33.2936561384723,51.1243955196834
